province,pop,cp,cr,pov_head,gdp_pc_pp,shewp,shewr,social_p,social_r,axfin_p,axfin_r,urbanization_rate,pi,rho,shareable,T_rebuild_K,income_elast,max_increased_spending,share1,finance_pre,prepare_scaleup,rating,borrow_abi,avg_prod_k,k,eff_prod_k_gar,protection,gdp_pc_pp_nat,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Abra,51167,92.82897218628722,203.89142050304676,0.27193649999999997,173.68948702635626,0.02968233433951416,0.06316269830617667,0.17353081756401578,0.20345720788135574,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14533744227769949,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1904.0919931743128,0.17731872965773066,1,234.60257722888613,0.21858467824697989,1.2018342573076888,3.980842358809934,203687.7609732279,3.5764449974079195e-05,1.8299596118237103,0.0,0.5134464320232001,521.0684610790688,3.9808423588099338,4.784312719759324,4.784312719759324,3.980842358809934,3.5764449974079195e-05,0.013748389636409078,3.0,0.0,0.0,1.7964750752284693,0.10811633062071271,0.6373020333247934,1.413111605111328,1.4030844976030508,5.570381940036881,285019.73272586707,0.03207092170864441,0.7146444178625887,0.022919305174790842
Agusan del Norte,141357,82.34842550798723,234.81632362665314,0.2767785,192.61648748721595,0.05712460063897764,0.2491000860787229,0.14733560328849124,0.2265208726341895,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11832981686458785,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2815.4420309243374,0.17731872965773066,1,234.60257722888613,0.23713168275577798,1.2018342573076888,1.4974025200598058,211668.32802809397,1.25420336441644e-05,1.7729042498381473,0.0,0.6809816697184001,770.4659499488637,1.4974025200598053,1.7996296455867382,1.7996296455867382,1.4974025200598058,1.25420336441644e-05,0.006670761634492768,4.0,0.0,0.0,2.392919887279866,0.5878961975458151,0.8865145372222046,1.3607790359755654,1.323401786062213,2.281294247049528,322476.91088018013,0.011843712222199767,0.6563828940507982,0.007774010104712293
Agusan del Sur,141595,83.30408110359977,216.087522244498,0.37295759999999994,166.5649287168474,0.07623700505595637,0.1391886108170207,0.12644386776901576,0.11333413685486968,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.18652720232252248,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1825.9881616512187,0.17731872965773066,1,234.60257722888613,0.13448785819978615,1.2018342573076888,0.8628667292461892,122177.61452761416,8.661520713632373e-06,1.2264280254467759,0.0,0.4569025786636802,499.6947861505421,0.8628667292461892,1.0370227946991084,1.0370227946991084,0.8628667292461892,8.661520713632373e-06,0.007964373084271847,3.0,0.0,0.0,1.5909577646434436,0.23142066203245595,0.4003607897661343,0.5673215037732984,0.5588448873642609,1.266900804312572,179386.81938663864,0.007606047768112363,0.6810846802756478,0.005180362612306114
Aklan,123269,79.44585903031265,211.61951034517918,0.2044606,184.5952062931508,0.07756705284875416,0.12851680008157856,0.18418347295253293,0.2395421529618196,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.08799550286835289,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2698.1963448969004,0.17731872965773066,1,234.60257722888613,0.25521758726123794,1.2018342573076888,1.033938497655642,127452.56466751336,8.54084795470419e-06,1.0528217865284308,0.0,0.7349523449254404,738.3808251726035,1.033938497655642,1.242622706431796,1.242622706431796,1.033938497655642,8.54084795470419e-06,0.005076045178883163,4.0,0.0,0.0,2.6928520150374546,0.35429875257752086,0.9863891706201952,1.2646607932027292,1.2426470514161607,1.4574872150112428,179662.9915072209,0.007895585396170286,0.7093979878565635,0.005601112392992868
Albay,267030,76.58221031242061,224.00858474710728,0.33910619999999997,174.01538713278356,0.08152311956797828,0.17277507678010856,0.20180436413230068,0.21355415229826646,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14923681609161135,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2543.552949971253,0.17731872965773066,1,234.60257722888613,0.23120479438060665,1.2018342573076888,8.17693140351991,2183485.9926819215,8.673821927191795e-05,23.161706692180246,0.0,0.6344666567948802,696.0615485311342,8.176931403519912,9.82731628040527,9.82731628040527,8.17693140351991,8.673821927191795e-05,0.021359064247418846,4.0,0.0,0.0,2.1833552161789136,0.4254929169820214,0.9017255708094915,2.697004695902313,2.6428348931963237,13.547687063067354,3617638.8764508753,0.07785338576254584,0.6035665988928266,0.046989703256991006
Antique,121378,73.00738257920132,204.4395375188618,0.23561100000000001,173.47267606137342,0.023393244282816982,0.1722569519292951,0.2431943617591732,0.3512885692024434,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.09915880014892076,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2535.620235689993,0.17731872965773066,1,234.60257722888613,0.3609085479250696,1.2018342573076888,1.0338141375446663,125482.29238689652,9.931938854654509e-06,1.205518874300255,0.0,0.7117048761664003,693.8907042454939,1.0338141375446666,1.242473246190183,1.242473246190183,1.0338141375446663,9.931938854654509e-06,0.004171521365791374,4.0,0.0,0.0,2.5550800793195325,0.41154907472100233,1.3744520271867482,1.6635386705245916,1.6318763547585045,1.5440230755238615,187410.43286093525,0.008900670183802301,0.6695587351852953,0.005959521470568138
Apayao,24614,67.65457836874164,181.0193100789096,0.5469357,119.01609118569668,0.0,0.04779411764705882,0.0970280339888075,0.11781716855981995,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.3109050533392038,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1304.728283590366,0.17731872965773066,1,234.60257722888613,0.12774154918877045,1.2018342573076888,4.642982771521728,114282.37793823582,8.26791114728376e-05,2.0350636497924244,0.0,0.35952299980176017,357.04827355709006,4.642982771521728,5.580095750904208,5.580095750904208,4.642982771521728,8.26791114728376e-05,0.02386543741685992,3.0,0.0,0.0,1.4894150074988484,0.0433076169117647,0.3552928460526631,1.434741288906293,1.4310647316185952,7.304280208189976,179787.55304438807,0.061372207198380935,0.6356523352315743,0.039011386823966876
Aurora,47135,67.26519313472515,202.1915723228324,0.27132540000000005,165.58261851906752,0.0,0.07072148139521342,0.08244081427735074,0.1351519451347849,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11022144471797267,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2420.2926231848905,0.17731872965773066,1,234.60257722888613,0.14947411814742156,1.2018342573076888,4.821413991230104,227257.34847663093,5.571178293699871e-05,2.625974888735434,0.0,0.6850513051609601,662.3304740762702,4.821413991230104,5.794540503322931,5.794540503322931,4.821413991230104,5.571178293699871e-05,0.03219647470152906,4.0,0.0,0.0,2.382443832954231,0.15459884150119377,0.5519054363978529,1.1132318183472523,1.1060960764472454,8.076855706889095,380702.5937442175,0.04877840306625548,0.5969419494665127,0.029117875018233864
Basilan,52418,102.81856749049429,142.411081804131,0.3211191,129.69716924099885,0.0,0.042012083743150214,0.10088407543954113,0.09404484786987756,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.2545699805867445,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1895.7611902109415,0.17731872965773066,1,234.60257722888613,0.11322480576091679,1.2018342573076888,0.04210041381305955,2206.8194912529552,5.452336411013955e-07,0.028580056999252947,0.0,0.6478903863558401,518.7886769639956,0.04210041381305956,0.0505977195673648,0.0505977195673648,0.04210041381305955,5.452336411013955e-07,0.00055129825146635,4.0,0.0,0.0,2.2553451643411915,0.08556360366727554,0.44975325652255654,0.6595841382060074,0.6570618332953154,0.0547963374898222,2872.3144185415,0.0004224944754808142,0.7683070756486093,0.00032460549493435744
Bataan,159358,109.54218999437886,289.07467826880884,0.0446542,281.05779863090487,0.0,0.16199209153847166,0.03139821189272194,0.2760261249819631,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.017403960624023496,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,4108.173447182384,0.17731872965773066,1,234.60257722888613,0.29363243706391595,1.2018342573076888,10.84240123361119,1727823.3757858118,4.7295192074088283e-05,7.536867218542562,0.0,0.8542154777100802,1124.2311945236197,10.84240123361119,13.030769234029071,13.030769234029071,10.84240123361119,4.7295192074088283e-05,0.011133961963833507,4.0,0.0,0.0,3.639703370873791,0.4642753928534834,1.1458313926721826,3.9092772372389284,3.81858321241818,15.162946457455558,2416336.821567203,0.05394956671303072,0.7150589935823473,0.03857712287802345
Batangas,546431,86.02898454395351,276.5634392311325,0.1474136,248.47606934165864,0.06250698315353008,0.1012385163561432,0.10102973003875744,0.25268893091866484,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.05103848571642853,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,3631.931920416765,0.17731872965773066,1,234.60257722888613,0.2661847474758458,1.2018342573076888,5.170031866300608,2825065.682734508,2.883027313910185e-05,15.753754981672563,0.0,0.7775263841126403,993.9042773666342,5.170031866300608,6.2135214082924755,6.2135214082924755,5.170031866300608,2.883027313910185e-05,0.012842191964868535,3.999999999999999,0.0,0.0,2.9773072113884305,0.2865868848396795,0.9990818469866025,1.8693874273084683,1.8431139805361567,7.683318038472729,4198403.159080692,0.030921762642293096,0.6728905194881526,0.02080696092786195
Benguet,182831,92.42916188244484,341.04516746384564,0.0280084,334.08183093311953,0.0,0.2003488830116482,0.11470136490769148,0.1885254434254563,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.007748978537496474,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,3662.4124478428566,0.17731872965773066,1,234.60257722888613,0.20999732612334718,1.2018342573076888,6.339885768219883,1159127.6548894094,1.981506686436585e-05,3.6228084898788717,0.0,0.6499786487251201,1002.2454927993588,6.339885768219884,7.6194919036641275,7.6194919036641275,6.339885768219883,1.981506686436585e-05,0.016262003769841597,2.9999999999999996,0.0,0.0,2.8049064969591537,0.3894748627134094,0.6243711121866101,0.99730688943577,0.9716216110271869,8.232805777290418,1505212.1130677843,0.02464308146987664,0.770075954628735,0.018977044487908944
